org_id,org_name,concept_id
918,Glass Packaging Institute,5837
920,Homeguard Incorporated,6332
922,California Alliance Of Child And Family Services,1809
923,Metal Finishing Association Of Southern California,7904
924,California Radiological Society,2791
925,California Society Of Pathologists,2900
926,California Strawberry Commission,3026
927,California Tomato Commission,3054
928,Carmax Auto Superstores West Coast Inc.,3245
929,Croplife America,4380
930,California Official Court Reporters Association,2678
931,Will Rogers Polo Club,12793
932,California Tax Reform Association,3037
933,Family Service Council Of California,5248
934,Bickmore Risk Services,1458
935,Calaveras Unified School District,1745
937,California Association Of Work Experience Educators,2018
938,California Association For Health Services At Home,1867
939,Association Of California Construction Managers,1068
940,California Charter Schools Association,2135
941,California Retired Teachers Association,2835
942,Five Star Education Coalition,5374
944,Aes Pacific,263
945,Glendale Unified School District,5846
946,Magnolia Elementary School District,7617
947,Santa Clara County Office Of Education,10318
948,California School Library Association,2857
949,California Association Of Teachers Of English To Speakers Of Other Languages,2010
950,Riverside Unified School District,9870
951,Marin County Superintendents,7693
952,Allscripts,467
953,California Association Of Pest Control Advisers ,1965
954,California Association Of Winegrape Growers,2016
955,Napa City Of,8207
957,Ceres Unified School District,3434
958,Davis Jt. Unified School District,4506
959,California Wool Growers Association,3109
960,The Margolin Group Inc.,11718
962,Association Of Child Victim Treatment Centers,1094
963,California Independent Bankers Of The Independent Community Bankers Of America,2475
964,Bristol-Myers Squibb Company,1637
965,Affiliated Computer Services,269
966,Coalition For Adequate School Housing,3883
967,Community College Facility Coalition,4043
968,International Code Council,6654
969,Lynwood Unified School District,7570
970,Ca Child Development Administrators Association,2142
971,Colusa Basin Drainage District,3977
973,Imperial Irrigation District,6507
974,Kern County Water Agency,6940
975,Kings River Conservation District,6980
976,Kings River Water Association,6981
977,Lake County Sanitation District,7092
978,American Planning Association, California Chapter,712
980,Modesto Irrigation District,8034
981,Norcal Waste Systems, Inc.,8538
983,Sacramento Area Flood Control Agency,9982
984,San Bernardino Valley Municipal Water District,10096
985,Maersk Company, The,7604
986,California School Boards Association,2850
987,California Association Of Administrators Of State And Federal Education Programs,1879
988,California Japanese American Community Leadership Council,2509
989,California Science Center Foundation,2862
990,City College Of San Francisco,3650
991,Culligan International Company,4410
992,North Bay Construction Inc.,8547
993,Child Development Policy Institute,3524
994,Professional Association For Childhood Education,9463
995,California Association Of Public Authorities For Ihss,1986
996,California Beer & Beverage Distributors,2053
997,Pacific Rim Drywall Association,8955
998,California Association Of Zoos And Aquariums,2019
999,California Council For Environmental And Economic Balance,2252
1000,Sicpa Product Security,10622
1001,Natural History Museum Of Los Angeles County,8401
1002,Tesoro Refining & Marketing Company,11368
1003,Mojave Water Agency,8041
1004,Westlands Water District,12743
1005,City Of San Diego,3759
1006,Edison International & Subsidiaries,4888
1007,Dell Inc.,4548
1008,Alhambra, City Of,405
1010,Connections Academy,4134
1011,EdFund,4880
1012,Fullerton Joint Union High School District,5704
1013,High School Districts Association,6265
1014,Los Angeles Unified School District,7467
1015,Montebello Unified School District,8065
1016,San Bernardino City Unified School District,10080
1017,Osteopathic Physicians And Surgeons Of California,8868
1018,Daughters Of Charity Health System,4487
1020,Employers Compensation Insurance Company,5020
1021,Local Health Plans Of California,7480
1022,Contra Costa County Superintendents Coalition,4201
1023,Hemet Unified School District,6221
1024,Lamont School District,7106
1025,Lassen Union High School District,7151
1026,Mc Grath Rentcorp Dba Mobile Modular Management Corporation,7785
1027,Pasadena Unified School District,9057
1028,Metropolitan Life Insurance Company,7919
1029,Naral Pro-Choice America Dba Naral Pro-Choice California,8217
1030,Safeguard Health Plans, Inc,10033
1031,Sealy, Inc.,10446
1032,United Domestic Workers Of America, Afscme, Afl-Cio,12184
1033,San Gabriel Basin Water Quality Authority,10203
1034,San Luis & Delta-Mendota Water Authority,10255
1035,Santa Cruz, City Of,10332
1036,Scientific Games International, Inc.,10428
1037,Solano County Water Agency,10747
1038,Southern California Ready Mixed Concrete Association,10856
1039,Southern California Rock Products Association,10859
1041,Upper San Gabriel Valley Municipal Water District,12311
1042,Novartis Pharmaceuticals Corporation,8615
1043,West Hills Community College District,12737
1044,Poseidon Resources Corp.,9387
1046,Zoological Society Of San Diego,12945
1047,Far West Equipment Dealers Association,5278
1049,Strategic Education Services,11086
1050,Nisei Farmers League,8511
1051,Praeses Corporaton,9407
1052,Rent-A-Center,9751
1053,Watereuse Association,12580
1054,Perris Union High School District,9162
1055,Rocklin Unified School District,9903
1056,Visalia Unified School District,12498
1057,Williams Scotsman,12789
1058,Farm Labor Contractors Alliance,5272
1059,El Segundo Unified School District,4990
1060,Antioch Unified School District,840
1061,San Mateo County Office Of Education,10272
1062,Utility Consumers Action Network,12347
1063,California League of Food Processors,2535
1065,American Correctional Solutions Inc.,599
1066,California Correctional Peace Officers Association,2237
1068,Deloitte & Touche LLP,4556
1069,Ernst & Young LLP,5126
1072,California Declining Enrollment Coalition,2287
1073,Friends Committee On Legislation Of California,5670
1074,Insulation Contractors Association,6596
1075,San Diego County Superintendent Of Schools,10123
1076,Kpmg LLP,7019
1077,Nexcycle Dba 2020 Recycle Centers,8481
1078,Palos Verdes Peninsula Land Conservancy,8996
1080,Project Inform,9497
1081,Agricultural Energy Consumers Association,307
1082,California Poultry Federation,2740
1083,Economic Study Group,4870
1084,California Organization Of Police And Sheriffs,2688
1085,California Manufacturers And Technology Association,8
1086,Sequoia Community College District,10521
1087,Maximus, Inc.,7744
1088,Pacificare Health Systems And Affiliated Entities,8908
1089,San Bernardino Public Employees Association,10095
1090,Middletown Rancheria,7963
1092,Marriott International, Inc.,7713
1093,Medical Management International, Inc.,7824
1094,Santa Ana Watershed Project Authority,10294
1095,South San Joaquin Irrigation District,10884
1096,American Rental Association,720
1097,California Grocers Association,2425
1098,California Kiwifruit Commission,2514
1099,California Academy Of Family Physicians,1775
1100,Association Of California Surety Companies,1091
1101,California Association Of Licensed Investigators,1940
1102,California Bail Insurance Group,2044
1103,Abbott Laboratories,110
1104,Utility Reform Networkthe,12348
1106,Advanced Medical Technology Association,227
1107,American Chemistry Council,573
1108,Property I.D.,9511
1109,Providian Financial Corporation,9522
1110,California Pistachio Commission,2729
1111,California Rice Industry Association,2838
1112,Primary Provider Management Company Inc.,9439
1113,California Walnut Commission,3088
1114,Western Occupational & Environmental Medical Association,12713
1115,Siemens Corporation,10624
1116,Solana Beach Elementary School District,10741
1117,California Catholic Conference,11
1118,United Airlines,12170
1119,California Coin And Bullion Merchants Association Inc.,2184
1120,California Society Of Physical Medicine And Rehabilitation,2902
1121,U.S. Healthworks Inc.,12135
1122,Powerex Corporation,9399
1123,San Diego County Regional Airport Authority,10121
1124,San Francisco, City And County Of,10163
1125,San Francisco Public Utilities Commission,10188
1126,Trinity Public Utilities District,11970
1127,California Grape Rootstock Improvement Commission,2423
1129,California Workers' Compensation Defense Attorneys Association,3111
1130,Downtown College Prep,4752
1131,Elk Grove Unified School District,4975
1132,Fillmore Unified School District,5321
1133,Guajome Park At SIATech Inc.,6049
1134,Hooper Holmes Inc.,6351
1135,College Board The,3957
1136,Aramark Correctional Services, Inc.,898
1137,California Association Of Marriage And Family Therapists,1948
1138,California Association Of Professional Liability Insurers,1974
1139,California Orthopaedic Association,2689
1140,Children'S Specialty Care Coalition,3567
1142,Rosemead, City Of,9929
1143,Paramount, City Of,9016
1144,Thousand Oaks, City Of,11802
1145,Simi Valley, City Of,10664
1147,Gevity Hr, Inc.,5813
1148,Regional Parking, Inc.,9726
1149,California Assessors' Association,1855
1150,Advocation, Inc.,250
1151,Kraft Foods Global, Inc., By Its Service Company, Altria Corporate Services, Inc.,7023
1152,Pest Control Operators Of California,9178
1153,Zoe Institute,12944
1154,New Century Financial Corporation,8447
1155,Jams,6753
1157,University Of California, Hastings College Of The Law,12276
1158,United Trustees Association,12237
1159,Santa Rosa City Employees Association,10355
1160,Union Pacific Railroad,12166
1161,Anaheim, City Of,795
1162,Chabot Space & Science Center,3444
1164,Fmc Corporation,5549
1165,Gencorp, Inc. And Affiliated Entities,5760
1166,General Electric Company And Subsidiaries,5769
1167,Goodrich Corporation,5904
1168,Vulcan Research, Llc, A California Corporate,12536
1169,Cit Of Los Angeles, Water And Power Department,3640
1170,Mbna America,7762
1171,Midpeninsula Regional Open Space District,7968
1172,Moneygram International,8055
1173,Mosquito & Vector Control Association Of California,8105
1174,National Association Of Professional Employer Organizations,8260
1175,Nextel Communications,8483
1176,Rl Polk & Company,9876
1177,San Francisco Bar Pilots,10154
1178,Surety Company Of The Pacific,11175
1179,Lakewood, City Of,7097
1180,Palm Desert, City Of,8987
1181,Rancho Cucamonga, City Of,9638
1182,Victorville, City Of,12463
1183,Folsom, City Of,5559
1184,Long Beach, Port Of,7520
1185,Point Center Financial Inc.,9351
1186,Commercial Real Estate Finance Forum,4004
1187,Automotive Aftermarket Industry Association,1219
1188,County Recorders Association Of California,4326
1189,Lifemasters Supported Selfcare, Inc.,7334
1190,Aegis Medical Systems, Inc.,258
1191,Lawson Software, Inc.,7203
1192,California Association Of Oral And Maxillofacial Surgeons,1963
1193,California Assisted Living Association,1857
1194,Central Coast Alliance For Health,3406
1195,Children'S Discovery Museum Of San Jose,3541
1196,Management Insights, Inc.,7640
1197,Orange County Water District,8842
1198,Tiger Woods Foundation,11816
1199,Bowers Museum Of Cultural Art,1581
1200,City Of Antioch,3653
1201,Discovery Science Center,4695
1202,Rancho Santiago Community College District ,9642
1203,On Lok Senior Health Services,8771
1204,California Business Properties Association,2084
1205,Vanguard Car Rental Usa, Inc.,12381
1207,Trafficschool.Com Incorporated,11898
1208,Eureka Chamber Of Commerce,5150
